,Unnamed: 0,State,Year,Pop,X.1,X,Management,Specialisation,Seats,censuscode,ST_CEN_CD,UG_PG,st_new,Seats2
4580,4581,CHHATTISGARH,2018.0,28566990.0,3015.0,3015.0,Public,Anatomy,4.0,414.0,7.0,PG,Chhattisgarh,0.140021752379232
4581,4582,CHHATTISGARH,2018.0,28566990.0,3070.0,3070.0,Both,Anatomy,4.0,414.0,7.0,PG,Chhattisgarh,0.140021752379232
4582,4583,CHHATTISGARH,2018.0,28566990.0,3144.0,3144.0,Private,General,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4583,4584,CHHATTISGARH,2018.0,28566990.0,3170.0,3170.0,Public,General,31.0,414.0,7.0,PG,Chhattisgarh,1.08516858093905
4584,4585,CHHATTISGARH,2018.0,28566990.0,3225.0,3225.0,Both,General,31.0,414.0,7.0,PG,Chhattisgarh,1.08516858093905
4585,4586,CHHATTISGARH,2018.0,28566990.0,3299.0,3299.0,Private,Paediatrics,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4586,4587,CHHATTISGARH,2018.0,28566990.0,3325.0,3325.0,Public,Paediatrics,4.0,414.0,7.0,PG,Chhattisgarh,0.140021752379232
4587,4588,CHHATTISGARH,2018.0,28566990.0,3380.0,3380.0,Both,Paediatrics,4.0,414.0,7.0,PG,Chhattisgarh,0.140021752379232
4588,4589,CHHATTISGARH,2018.0,28566990.0,3454.0,3454.0,Private,Urology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4589,4590,CHHATTISGARH,2018.0,28566990.0,3480.0,3480.0,Public,Urology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4590,4591,CHHATTISGARH,2018.0,28566990.0,3535.0,3535.0,Both,Urology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4591,4592,CHHATTISGARH,2018.0,28566990.0,3609.0,3609.0,Private,Nephrology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4592,4593,CHHATTISGARH,2018.0,28566990.0,3635.0,3635.0,Public,Nephrology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4593,4594,CHHATTISGARH,2018.0,28566990.0,3690.0,3690.0,Both,Nephrology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4594,4595,CHHATTISGARH,2018.0,28566990.0,3764.0,3764.0,Private,Gastroenterology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4595,4596,CHHATTISGARH,2018.0,28566990.0,3790.0,3790.0,Public,Gastroenterology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4596,4597,CHHATTISGARH,2018.0,28566990.0,3845.0,3845.0,Both,Gastroenterology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4597,4598,CHHATTISGARH,2018.0,28566990.0,3919.0,3919.0,Private,Rehabilitation,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4598,4599,CHHATTISGARH,2018.0,28566990.0,3945.0,3945.0,Public,Rehabilitation,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4599,4600,CHHATTISGARH,2018.0,28566990.0,4000.0,4000.0,Both,Rehabilitation,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4600,4601,CHHATTISGARH,2018.0,28566990.0,4074.0,4074.0,Private,Pathology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4601,4602,CHHATTISGARH,2018.0,28566990.0,4100.0,4100.0,Public,Pathology,5.0,414.0,7.0,PG,Chhattisgarh,0.17502719047404003
4602,4603,CHHATTISGARH,2018.0,28566990.0,4155.0,4155.0,Both,Pathology,5.0,414.0,7.0,PG,Chhattisgarh,0.17502719047404003
4603,4604,CHHATTISGARH,2018.0,28566990.0,4229.0,4229.0,Private,PlasticSurgery,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4604,4605,CHHATTISGARH,2018.0,28566990.0,4255.0,4255.0,Public,PlasticSurgery,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4605,4606,CHHATTISGARH,2018.0,28566990.0,4310.0,4310.0,Both,PlasticSurgery,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4606,4607,CHHATTISGARH,2018.0,28566990.0,4384.0,4384.0,Private,ENT,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4607,4608,CHHATTISGARH,2018.0,28566990.0,4410.0,4410.0,Public,ENT,2.0,414.0,7.0,PG,Chhattisgarh,0.0700108761896161
4608,4609,CHHATTISGARH,2018.0,28566990.0,4465.0,4465.0,Both,ENT,2.0,414.0,7.0,PG,Chhattisgarh,0.0700108761896161
4609,4610,CHHATTISGARH,2018.0,28566990.0,4539.0,4539.0,Private,Geriatrics,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4610,4611,CHHATTISGARH,2018.0,28566990.0,4565.0,4565.0,Public,Geriatrics,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4611,4612,CHHATTISGARH,2018.0,28566990.0,4620.0,4620.0,Both,Geriatrics,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4612,4613,CHHATTISGARH,2018.0,28566990.0,4694.0,4694.0,Private,Immunology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4613,4614,CHHATTISGARH,2018.0,28566990.0,4720.0,4720.0,Public,Immunology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4614,4615,CHHATTISGARH,2018.0,28566990.0,4775.0,4775.0,Both,Immunology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4615,4616,CHHATTISGARH,2018.0,28566990.0,4849.0,4849.0,Private,Admin,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4616,4617,CHHATTISGARH,2018.0,28566990.0,4875.0,4875.0,Public,Admin,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4617,4618,CHHATTISGARH,2018.0,28566990.0,4930.0,4930.0,Both,Admin,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4618,4619,CHHATTISGARH,2018.0,28566990.0,5004.0,5004.0,Private,PublicHealth,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4619,4620,CHHATTISGARH,2018.0,28566990.0,5030.0,5030.0,Public,PublicHealth,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4620,4621,CHHATTISGARH,2018.0,28566990.0,5085.0,5085.0,Both,PublicHealth,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4621,4622,CHHATTISGARH,2018.0,28566990.0,5159.0,5159.0,Private,Sports,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4622,4623,CHHATTISGARH,2018.0,28566990.0,5185.0,5185.0,Public,Sports,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4623,4624,CHHATTISGARH,2018.0,28566990.0,5240.0,5240.0,Both,Sports,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4624,4625,CHHATTISGARH,2018.0,28566990.0,5314.0,5314.0,Private,Education,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4625,4626,CHHATTISGARH,2018.0,28566990.0,5340.0,5340.0,Public,Education,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4626,4627,CHHATTISGARH,2018.0,28566990.0,5395.0,5395.0,Both,Education,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4627,4628,CHHATTISGARH,2018.0,28566990.0,5469.0,5469.0,Private,Genetics,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4628,4629,CHHATTISGARH,2018.0,28566990.0,5495.0,5495.0,Public,Genetics,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4629,4630,CHHATTISGARH,2018.0,28566990.0,5550.0,5550.0,Both,Genetics,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4630,4631,CHHATTISGARH,2018.0,28566990.0,5624.0,5624.0,Private,Hepatology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4631,4632,CHHATTISGARH,2018.0,28566990.0,5650.0,5650.0,Public,Hepatology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4632,4633,CHHATTISGARH,2018.0,28566990.0,5705.0,5705.0,Both,Hepatology,0.0,414.0,7.0,PG,Chhattisgarh,0.0
4633,4634,JAMMU & KASHMIR,2018.0,13635010.0,49.0,49.0,Private,All,18.0,14.0,15.0,PG,Jammu & Kashmir,1.3201310450083998
4634,4635,JAMMU & KASHMIR,2018.0,13635010.0,76.0,76.0,Public,All,453.0,14.0,15.0,PG,Jammu & Kashmir,33.223297966044804
4635,4636,JAMMU & KASHMIR,2018.0,13635010.0,130.0,130.0,Both,All,471.0,14.0,15.0,PG,Jammu & Kashmir,34.5434290110532
4636,4637,JAMMU & KASHMIR,2018.0,13635010.0,204.0,204.0,Private,Anaesthesia,4.0,14.0,15.0,PG,Jammu & Kashmir,0.29336245444631104
4637,4638,JAMMU & KASHMIR,2018.0,13635010.0,231.0,231.0,Public,Anaesthesia,59.0,14.0,15.0,PG,Jammu & Kashmir,4.32709620308309
4638,4639,JAMMU & KASHMIR,2018.0,13635010.0,285.0,285.0,Both,Anaesthesia,63.0,14.0,15.0,PG,Jammu & Kashmir,4.620458657529401
4639,4640,JAMMU & KASHMIR,2018.0,13635010.0,359.0,359.0,Private,Cardiology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4640,4641,JAMMU & KASHMIR,2018.0,13635010.0,386.0,386.0,Public,Cardiology,8.0,14.0,15.0,PG,Jammu & Kashmir,0.5867249088926229
4641,4642,JAMMU & KASHMIR,2018.0,13635010.0,440.0,440.0,Both,Cardiology,8.0,14.0,15.0,PG,Jammu & Kashmir,0.5867249088926229
4642,4643,JAMMU & KASHMIR,2018.0,13635010.0,514.0,514.0,Private,Neurology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4643,4644,JAMMU & KASHMIR,2018.0,13635010.0,541.0,541.0,Public,Neurology,4.0,14.0,15.0,PG,Jammu & Kashmir,0.29336245444631104
4644,4645,JAMMU & KASHMIR,2018.0,13635010.0,595.0,595.0,Both,Neurology,4.0,14.0,15.0,PG,Jammu & Kashmir,0.29336245444631104
4645,4646,JAMMU & KASHMIR,2018.0,13635010.0,669.0,669.0,Private,Oncology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4646,4647,JAMMU & KASHMIR,2018.0,13635010.0,696.0,696.0,Public,Oncology,2.0,14.0,15.0,PG,Jammu & Kashmir,0.146681227223156
4647,4648,JAMMU & KASHMIR,2018.0,13635010.0,750.0,750.0,Both,Oncology,2.0,14.0,15.0,PG,Jammu & Kashmir,0.146681227223156
4648,4649,JAMMU & KASHMIR,2018.0,13635010.0,824.0,824.0,Private,Psychiatry,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4649,4650,JAMMU & KASHMIR,2018.0,13635010.0,851.0,851.0,Public,Psychiatry,8.0,14.0,15.0,PG,Jammu & Kashmir,0.5867249088926229
4650,4651,JAMMU & KASHMIR,2018.0,13635010.0,905.0,905.0,Both,Psychiatry,8.0,14.0,15.0,PG,Jammu & Kashmir,0.5867249088926229
4651,4652,JAMMU & KASHMIR,2018.0,13635010.0,979.0,979.0,Private,Forensic,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4652,4653,JAMMU & KASHMIR,2018.0,13635010.0,1006.0,1006.0,Public,Forensic,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4653,4654,JAMMU & KASHMIR,2018.0,13635010.0,1060.0,1060.0,Both,Forensic,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4654,4655,JAMMU & KASHMIR,2018.0,13635010.0,1134.0,1134.0,Private,Haematology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4655,4656,JAMMU & KASHMIR,2018.0,13635010.0,1161.0,1161.0,Public,Haematology,2.0,14.0,15.0,PG,Jammu & Kashmir,0.146681227223156
4656,4657,JAMMU & KASHMIR,2018.0,13635010.0,1215.0,1215.0,Both,Haematology,2.0,14.0,15.0,PG,Jammu & Kashmir,0.146681227223156
4657,4658,JAMMU & KASHMIR,2018.0,13635010.0,1289.0,1289.0,Private,Gynaecology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4658,4659,JAMMU & KASHMIR,2018.0,13635010.0,1316.0,1316.0,Public,Gynaecology,39.0,14.0,15.0,PG,Jammu & Kashmir,2.8602839308515398
4659,4660,JAMMU & KASHMIR,2018.0,13635010.0,1370.0,1370.0,Both,Gynaecology,39.0,14.0,15.0,PG,Jammu & Kashmir,2.8602839308515398
4660,4661,JAMMU & KASHMIR,2018.0,13635010.0,1444.0,1444.0,Private,Endocrinology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4661,4662,JAMMU & KASHMIR,2018.0,13635010.0,1471.0,1471.0,Public,Endocrinology,4.0,14.0,15.0,PG,Jammu & Kashmir,0.29336245444631104
4662,4663,JAMMU & KASHMIR,2018.0,13635010.0,1525.0,1525.0,Both,Endocrinology,4.0,14.0,15.0,PG,Jammu & Kashmir,0.29336245444631104
4663,4664,JAMMU & KASHMIR,2018.0,13635010.0,1599.0,1599.0,Private,Ophthalmology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4664,4665,JAMMU & KASHMIR,2018.0,13635010.0,1626.0,1626.0,Public,Ophthalmology,25.0,14.0,15.0,PG,Jammu & Kashmir,1.83351534028945
4665,4666,JAMMU & KASHMIR,2018.0,13635010.0,1680.0,1680.0,Both,Ophthalmology,25.0,14.0,15.0,PG,Jammu & Kashmir,1.83351534028945
4666,4667,JAMMU & KASHMIR,2018.0,13635010.0,1754.0,1754.0,Private,Pulmonology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4667,4668,JAMMU & KASHMIR,2018.0,13635010.0,1781.0,1781.0,Public,Pulmonology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4668,4669,JAMMU & KASHMIR,2018.0,13635010.0,1835.0,1835.0,Both,Pulmonology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4669,4670,JAMMU & KASHMIR,2018.0,13635010.0,1909.0,1909.0,Private,Physiology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4670,4671,JAMMU & KASHMIR,2018.0,13635010.0,1936.0,1936.0,Public,Physiology,8.0,14.0,15.0,PG,Jammu & Kashmir,0.5867249088926229
4671,4672,JAMMU & KASHMIR,2018.0,13635010.0,1990.0,1990.0,Both,Physiology,8.0,14.0,15.0,PG,Jammu & Kashmir,0.5867249088926229
4672,4673,JAMMU & KASHMIR,2018.0,13635010.0,2064.0,2064.0,Private,Thoracic,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4673,4674,JAMMU & KASHMIR,2018.0,13635010.0,2091.0,2091.0,Public,Thoracic,5.0,14.0,15.0,PG,Jammu & Kashmir,0.366703068057889
4674,4675,JAMMU & KASHMIR,2018.0,13635010.0,2145.0,2145.0,Both,Thoracic,5.0,14.0,15.0,PG,Jammu & Kashmir,0.366703068057889
4675,4676,JAMMU & KASHMIR,2018.0,13635010.0,2219.0,2219.0,Private,Pharmacology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4676,4677,JAMMU & KASHMIR,2018.0,13635010.0,2246.0,2246.0,Public,Pharmacology,5.0,14.0,15.0,PG,Jammu & Kashmir,0.366703068057889
4677,4678,JAMMU & KASHMIR,2018.0,13635010.0,2300.0,2300.0,Both,Pharmacology,5.0,14.0,15.0,PG,Jammu & Kashmir,0.366703068057889
4678,4679,JAMMU & KASHMIR,2018.0,13635010.0,2374.0,2374.0,Private,Dermatology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4679,4680,JAMMU & KASHMIR,2018.0,13635010.0,2401.0,2401.0,Public,Dermatology,10.0,14.0,15.0,PG,Jammu & Kashmir,0.733406136115778
4680,4681,JAMMU & KASHMIR,2018.0,13635010.0,2455.0,2455.0,Both,Dermatology,10.0,14.0,15.0,PG,Jammu & Kashmir,0.733406136115778
4681,4682,JAMMU & KASHMIR,2018.0,13635010.0,2529.0,2529.0,Private,Radiology,2.0,14.0,15.0,PG,Jammu & Kashmir,0.146681227223156
4682,4683,JAMMU & KASHMIR,2018.0,13635010.0,2556.0,2556.0,Public,Radiology,26.0,14.0,15.0,PG,Jammu & Kashmir,1.90685595390102
4683,4684,JAMMU & KASHMIR,2018.0,13635010.0,2610.0,2610.0,Both,Radiology,28.0,14.0,15.0,PG,Jammu & Kashmir,2.05353718112418
4684,4685,JAMMU & KASHMIR,2018.0,13635010.0,2684.0,2684.0,Private,Microbiology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4685,4686,JAMMU & KASHMIR,2018.0,13635010.0,2711.0,2711.0,Public,Microbiology,7.0,14.0,15.0,PG,Jammu & Kashmir,0.513384295281045
4686,4687,JAMMU & KASHMIR,2018.0,13635010.0,2765.0,2765.0,Both,Microbiology,7.0,14.0,15.0,PG,Jammu & Kashmir,0.513384295281045
4687,4688,JAMMU & KASHMIR,2018.0,13635010.0,2839.0,2839.0,Private,Orthopaedics,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4688,4689,JAMMU & KASHMIR,2018.0,13635010.0,2866.0,2866.0,Public,Orthopaedics,37.0,14.0,15.0,PG,Jammu & Kashmir,2.71360270362838
4689,4690,JAMMU & KASHMIR,2018.0,13635010.0,2920.0,2920.0,Both,Orthopaedics,37.0,14.0,15.0,PG,Jammu & Kashmir,2.71360270362838
4690,4691,JAMMU & KASHMIR,2018.0,13635010.0,2994.0,2994.0,Private,Anatomy,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4691,4692,JAMMU & KASHMIR,2018.0,13635010.0,3021.0,3021.0,Public,Anatomy,9.0,14.0,15.0,PG,Jammu & Kashmir,0.660065522504201
4692,4693,JAMMU & KASHMIR,2018.0,13635010.0,3075.0,3075.0,Both,Anatomy,9.0,14.0,15.0,PG,Jammu & Kashmir,0.660065522504201
4693,4694,JAMMU & KASHMIR,2018.0,13635010.0,3149.0,3149.0,Private,General,8.0,14.0,15.0,PG,Jammu & Kashmir,0.5867249088926229
4694,4695,JAMMU & KASHMIR,2018.0,13635010.0,3176.0,3176.0,Public,General,107.0,14.0,15.0,PG,Jammu & Kashmir,7.84744565643883
4695,4696,JAMMU & KASHMIR,2018.0,13635010.0,3230.0,3230.0,Both,General,115.0,14.0,15.0,PG,Jammu & Kashmir,8.434170565331451
4696,4697,JAMMU & KASHMIR,2018.0,13635010.0,3304.0,3304.0,Private,Paediatrics,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4697,4698,JAMMU & KASHMIR,2018.0,13635010.0,3331.0,3331.0,Public,Paediatrics,23.0,14.0,15.0,PG,Jammu & Kashmir,1.68683411306629
4698,4699,JAMMU & KASHMIR,2018.0,13635010.0,3385.0,3385.0,Both,Paediatrics,23.0,14.0,15.0,PG,Jammu & Kashmir,1.68683411306629
4699,4700,JAMMU & KASHMIR,2018.0,13635010.0,3459.0,3459.0,Private,Urology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4700,4701,JAMMU & KASHMIR,2018.0,13635010.0,3486.0,3486.0,Public,Urology,1.0,14.0,15.0,PG,Jammu & Kashmir,0.0733406136115778
4701,4702,JAMMU & KASHMIR,2018.0,13635010.0,3540.0,3540.0,Both,Urology,1.0,14.0,15.0,PG,Jammu & Kashmir,0.0733406136115778
4702,4703,JAMMU & KASHMIR,2018.0,13635010.0,3614.0,3614.0,Private,Nephrology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4703,4704,JAMMU & KASHMIR,2018.0,13635010.0,3641.0,3641.0,Public,Nephrology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4704,4705,JAMMU & KASHMIR,2018.0,13635010.0,3695.0,3695.0,Both,Nephrology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4705,4706,JAMMU & KASHMIR,2018.0,13635010.0,3769.0,3769.0,Private,Gastroenterology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4706,4707,JAMMU & KASHMIR,2018.0,13635010.0,3796.0,3796.0,Public,Gastroenterology,3.0,14.0,15.0,PG,Jammu & Kashmir,0.220021840834734
4707,4708,JAMMU & KASHMIR,2018.0,13635010.0,3850.0,3850.0,Both,Gastroenterology,3.0,14.0,15.0,PG,Jammu & Kashmir,0.220021840834734
4708,4709,JAMMU & KASHMIR,2018.0,13635010.0,3924.0,3924.0,Private,Rehabilitation,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4709,4710,JAMMU & KASHMIR,2018.0,13635010.0,3951.0,3951.0,Public,Rehabilitation,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4710,4711,JAMMU & KASHMIR,2018.0,13635010.0,4005.0,4005.0,Both,Rehabilitation,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4711,4712,JAMMU & KASHMIR,2018.0,13635010.0,4079.0,4079.0,Private,Pathology,4.0,14.0,15.0,PG,Jammu & Kashmir,0.29336245444631104
4712,4713,JAMMU & KASHMIR,2018.0,13635010.0,4106.0,4106.0,Public,Pathology,24.0,14.0,15.0,PG,Jammu & Kashmir,1.7601747266778702
4713,4714,JAMMU & KASHMIR,2018.0,13635010.0,4160.0,4160.0,Both,Pathology,28.0,14.0,15.0,PG,Jammu & Kashmir,2.05353718112418
4714,4715,JAMMU & KASHMIR,2018.0,13635010.0,4234.0,4234.0,Private,PlasticSurgery,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4715,4716,JAMMU & KASHMIR,2018.0,13635010.0,4261.0,4261.0,Public,PlasticSurgery,2.0,14.0,15.0,PG,Jammu & Kashmir,0.146681227223156
4716,4717,JAMMU & KASHMIR,2018.0,13635010.0,4315.0,4315.0,Both,PlasticSurgery,2.0,14.0,15.0,PG,Jammu & Kashmir,0.146681227223156
4717,4718,JAMMU & KASHMIR,2018.0,13635010.0,4389.0,4389.0,Private,ENT,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4718,4719,JAMMU & KASHMIR,2018.0,13635010.0,4416.0,4416.0,Public,ENT,17.0,14.0,15.0,PG,Jammu & Kashmir,1.24679043139682
4719,4720,JAMMU & KASHMIR,2018.0,13635010.0,4470.0,4470.0,Both,ENT,17.0,14.0,15.0,PG,Jammu & Kashmir,1.24679043139682
4720,4721,JAMMU & KASHMIR,2018.0,13635010.0,4544.0,4544.0,Private,Geriatrics,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4721,4722,JAMMU & KASHMIR,2018.0,13635010.0,4571.0,4571.0,Public,Geriatrics,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4722,4723,JAMMU & KASHMIR,2018.0,13635010.0,4625.0,4625.0,Both,Geriatrics,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4723,4724,JAMMU & KASHMIR,2018.0,13635010.0,4699.0,4699.0,Private,Immunology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4724,4725,JAMMU & KASHMIR,2018.0,13635010.0,4726.0,4726.0,Public,Immunology,2.0,14.0,15.0,PG,Jammu & Kashmir,0.146681227223156
4725,4726,JAMMU & KASHMIR,2018.0,13635010.0,4780.0,4780.0,Both,Immunology,2.0,14.0,15.0,PG,Jammu & Kashmir,0.146681227223156
4726,4727,JAMMU & KASHMIR,2018.0,13635010.0,4854.0,4854.0,Private,Admin,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4727,4728,JAMMU & KASHMIR,2018.0,13635010.0,4881.0,4881.0,Public,Admin,4.0,14.0,15.0,PG,Jammu & Kashmir,0.29336245444631104
4728,4729,JAMMU & KASHMIR,2018.0,13635010.0,4935.0,4935.0,Both,Admin,4.0,14.0,15.0,PG,Jammu & Kashmir,0.29336245444631104
4729,4730,JAMMU & KASHMIR,2018.0,13635010.0,5009.0,5009.0,Private,PublicHealth,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4730,4731,JAMMU & KASHMIR,2018.0,13635010.0,5036.0,5036.0,Public,PublicHealth,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4731,4732,JAMMU & KASHMIR,2018.0,13635010.0,5090.0,5090.0,Both,PublicHealth,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4732,4733,JAMMU & KASHMIR,2018.0,13635010.0,5164.0,5164.0,Private,Sports,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4733,4734,JAMMU & KASHMIR,2018.0,13635010.0,5191.0,5191.0,Public,Sports,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4734,4735,JAMMU & KASHMIR,2018.0,13635010.0,5245.0,5245.0,Both,Sports,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4735,4736,JAMMU & KASHMIR,2018.0,13635010.0,5319.0,5319.0,Private,Education,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4736,4737,JAMMU & KASHMIR,2018.0,13635010.0,5346.0,5346.0,Public,Education,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4737,4738,JAMMU & KASHMIR,2018.0,13635010.0,5400.0,5400.0,Both,Education,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4738,4739,JAMMU & KASHMIR,2018.0,13635010.0,5474.0,5474.0,Private,Genetics,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4739,4740,JAMMU & KASHMIR,2018.0,13635010.0,5501.0,5501.0,Public,Genetics,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4740,4741,JAMMU & KASHMIR,2018.0,13635010.0,5555.0,5555.0,Both,Genetics,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4741,4742,JAMMU & KASHMIR,2018.0,13635010.0,5629.0,5629.0,Private,Hepatology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4742,4743,JAMMU & KASHMIR,2018.0,13635010.0,5656.0,5656.0,Public,Hepatology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4743,4744,JAMMU & KASHMIR,2018.0,13635010.0,5710.0,5710.0,Both,Hepatology,0.0,14.0,15.0,PG,Jammu & Kashmir,0.0
4744,4745,UTTARAKHAND,2018.0,11090425.0,63.0,63.0,Private,All,177.0,64.0,35.0,PG,Uttarakhand,15.9597129956697
4745,4746,UTTARAKHAND,2018.0,11090425.0,92.0,92.0,Public,All,74.0,64.0,35.0,PG,Uttarakhand,6.67242238237038
4746,4747,UTTARAKHAND,2018.0,11090425.0,148.0,148.0,Both,All,251.0,64.0,35.0,PG,Uttarakhand,22.632135378040104
4747,4748,UTTARAKHAND,2018.0,11090425.0,218.0,218.0,Private,Anaesthesia,19.0,64.0,35.0,PG,Uttarakhand,1.7131895306086102
4748,4749,UTTARAKHAND,2018.0,11090425.0,247.0,247.0,Public,Anaesthesia,9.0,64.0,35.0,PG,Uttarakhand,0.8115108302882891
4749,4750,UTTARAKHAND,2018.0,11090425.0,303.0,303.0,Both,Anaesthesia,28.0,64.0,35.0,PG,Uttarakhand,2.5247003608969
4750,4751,UTTARAKHAND,2018.0,11090425.0,373.0,373.0,Private,Cardiology,0.0,64.0,35.0,PG,Uttarakhand,0.0
4751,4752,UTTARAKHAND,2018.0,11090425.0,402.0,402.0,Public,Cardiology,0.0,64.0,35.0,PG,Uttarakhand,0.0
4752,4753,UTTARAKHAND,2018.0,11090425.0,458.0,458.0,Both,Cardiology,0.0,64.0,35.0,PG,Uttarakhand,0.0
4753,4754,UTTARAKHAND,2018.0,11090425.0,528.0,528.0,Private,Neurology,0.0,64.0,35.0,PG,Uttarakhand,0.0
4754,4755,UTTARAKHAND,2018.0,11090425.0,557.0,557.0,Public,Neurology,0.0,64.0,35.0,PG,Uttarakhand,0.0
4755,4756,UTTARAKHAND,2018.0,11090425.0,613.0,613.0,Both,Neurology,0.0,64.0,35.0,PG,Uttarakhand,0.0
4756,4757,UTTARAKHAND,2018.0,11090425.0,683.0,683.0,Private,Oncology,0.0,64.0,35.0,PG,Uttarakhand,0.0
4757,4758,UTTARAKHAND,2018.0,11090425.0,712.0,712.0,Public,Oncology,0.0,64.0,35.0,PG,Uttarakhand,0.0
