"","State","Year","Pop","X.1","X","Management","Specialisation","Seats","censuscode","ST_CEN_CD","UG_PG","st_new","Seats2"
"4873","HIMACHAL PRADESH",2018,7316708,904,904,"Both","Psychiatry",3,30,14,"PG","Himachal Pradesh",0.410020462754561
"4874","HIMACHAL PRADESH",2018,7316708,978,978,"Private","Forensic",3,30,14,"PG","Himachal Pradesh",0.410020462754561
"4875","HIMACHAL PRADESH",2018,7316708,1005,1005,"Public","Forensic",3,30,14,"PG","Himachal Pradesh",0.410020462754561
"4876","HIMACHAL PRADESH",2018,7316708,1059,1059,"Both","Forensic",6,30,14,"PG","Himachal Pradesh",0.820040925509122
"4877","HIMACHAL PRADESH",2018,7316708,1133,1133,"Private","Haematology",0,30,14,"PG","Himachal Pradesh",0
"4878","HIMACHAL PRADESH",2018,7316708,1160,1160,"Public","Haematology",0,30,14,"PG","Himachal Pradesh",0
"4879","HIMACHAL PRADESH",2018,7316708,1214,1214,"Both","Haematology",0,30,14,"PG","Himachal Pradesh",0
"4880","HIMACHAL PRADESH",2018,7316708,1288,1288,"Private","Gynaecology",0,30,14,"PG","Himachal Pradesh",0
"4881","HIMACHAL PRADESH",2018,7316708,1315,1315,"Public","Gynaecology",27,30,14,"PG","Himachal Pradesh",3.69018416479105
"4882","HIMACHAL PRADESH",2018,7316708,1369,1369,"Both","Gynaecology",27,30,14,"PG","Himachal Pradesh",3.69018416479105
"4883","HIMACHAL PRADESH",2018,7316708,1443,1443,"Private","Endocrinology",0,30,14,"PG","Himachal Pradesh",0
"4884","HIMACHAL PRADESH",2018,7316708,1470,1470,"Public","Endocrinology",0,30,14,"PG","Himachal Pradesh",0
"4885","HIMACHAL PRADESH",2018,7316708,1524,1524,"Both","Endocrinology",0,30,14,"PG","Himachal Pradesh",0
"4886","HIMACHAL PRADESH",2018,7316708,1598,1598,"Private","Ophthalmology",0,30,14,"PG","Himachal Pradesh",0
"4887","HIMACHAL PRADESH",2018,7316708,1625,1625,"Public","Ophthalmology",8,30,14,"PG","Himachal Pradesh",1.09338790067883
"4888","HIMACHAL PRADESH",2018,7316708,1679,1679,"Both","Ophthalmology",8,30,14,"PG","Himachal Pradesh",1.09338790067883
"4889","HIMACHAL PRADESH",2018,7316708,1753,1753,"Private","Pulmonology",0,30,14,"PG","Himachal Pradesh",0
"4890","HIMACHAL PRADESH",2018,7316708,1780,1780,"Public","Pulmonology",3,30,14,"PG","Himachal Pradesh",0.410020462754561
"4891","HIMACHAL PRADESH",2018,7316708,1834,1834,"Both","Pulmonology",3,30,14,"PG","Himachal Pradesh",0.410020462754561
"4892","HIMACHAL PRADESH",2018,7316708,1908,1908,"Private","Physiology",0,30,14,"PG","Himachal Pradesh",0
"4893","HIMACHAL PRADESH",2018,7316708,1935,1935,"Public","Physiology",2,30,14,"PG","Himachal Pradesh",0.273346975169707
"4894","HIMACHAL PRADESH",2018,7316708,1989,1989,"Both","Physiology",2,30,14,"PG","Himachal Pradesh",0.273346975169707
"4895","HIMACHAL PRADESH",2018,7316708,2063,2063,"Private","Thoracic",0,30,14,"PG","Himachal Pradesh",0
"4896","HIMACHAL PRADESH",2018,7316708,2090,2090,"Public","Thoracic",2,30,14,"PG","Himachal Pradesh",0.273346975169707
"4897","HIMACHAL PRADESH",2018,7316708,2144,2144,"Both","Thoracic",2,30,14,"PG","Himachal Pradesh",0.273346975169707
"4898","HIMACHAL PRADESH",2018,7316708,2218,2218,"Private","Pharmacology",0,30,14,"PG","Himachal Pradesh",0
"4899","HIMACHAL PRADESH",2018,7316708,2245,2245,"Public","Pharmacology",5,30,14,"PG","Himachal Pradesh",0.683367437924269
"4900","HIMACHAL PRADESH",2018,7316708,2299,2299,"Both","Pharmacology",5,30,14,"PG","Himachal Pradesh",0.683367437924269
"4901","HIMACHAL PRADESH",2018,7316708,2373,2373,"Private","Dermatology",0,30,14,"PG","Himachal Pradesh",0
"4902","HIMACHAL PRADESH",2018,7316708,2400,2400,"Public","Dermatology",6,30,14,"PG","Himachal Pradesh",0.820040925509122
"4903","HIMACHAL PRADESH",2018,7316708,2454,2454,"Both","Dermatology",6,30,14,"PG","Himachal Pradesh",0.820040925509122
"4904","HIMACHAL PRADESH",2018,7316708,2528,2528,"Private","Radiology",0,30,14,"PG","Himachal Pradesh",0
"4905","HIMACHAL PRADESH",2018,7316708,2555,2555,"Public","Radiology",24,30,14,"PG","Himachal Pradesh",3.28016370203649
"4906","HIMACHAL PRADESH",2018,7316708,2609,2609,"Both","Radiology",24,30,14,"PG","Himachal Pradesh",3.28016370203649
"4907","HIMACHAL PRADESH",2018,7316708,2683,2683,"Private","Microbiology",0,30,14,"PG","Himachal Pradesh",0
"4908","HIMACHAL PRADESH",2018,7316708,2710,2710,"Public","Microbiology",6,30,14,"PG","Himachal Pradesh",0.820040925509122
"4909","HIMACHAL PRADESH",2018,7316708,2764,2764,"Both","Microbiology",6,30,14,"PG","Himachal Pradesh",0.820040925509122
"4910","HIMACHAL PRADESH",2018,7316708,2838,2838,"Private","Orthopaedics",0,30,14,"PG","Himachal Pradesh",0
"4911","HIMACHAL PRADESH",2018,7316708,2865,2865,"Public","Orthopaedics",13,30,14,"PG","Himachal Pradesh",1.7767553386031
"4912","HIMACHAL PRADESH",2018,7316708,2919,2919,"Both","Orthopaedics",13,30,14,"PG","Himachal Pradesh",1.7767553386031
"4913","HIMACHAL PRADESH",2018,7316708,2993,2993,"Private","Anatomy",0,30,14,"PG","Himachal Pradesh",0
"4914","HIMACHAL PRADESH",2018,7316708,3020,3020,"Public","Anatomy",4,30,14,"PG","Himachal Pradesh",0.546693950339415
"4915","HIMACHAL PRADESH",2018,7316708,3074,3074,"Both","Anatomy",4,30,14,"PG","Himachal Pradesh",0.546693950339415
"4916","HIMACHAL PRADESH",2018,7316708,3148,3148,"Private","General",0,30,14,"PG","Himachal Pradesh",0
"4917","HIMACHAL PRADESH",2018,7316708,3175,3175,"Public","General",42,30,14,"PG","Himachal Pradesh",5.74028647856386
"4918","HIMACHAL PRADESH",2018,7316708,3229,3229,"Both","General",42,30,14,"PG","Himachal Pradesh",5.74028647856386
"4919","HIMACHAL PRADESH",2018,7316708,3303,3303,"Private","Paediatrics",0,30,14,"PG","Himachal Pradesh",0
"4920","HIMACHAL PRADESH",2018,7316708,3330,3330,"Public","Paediatrics",12,30,14,"PG","Himachal Pradesh",1.64008185101824
"4921","HIMACHAL PRADESH",2018,7316708,3384,3384,"Both","Paediatrics",12,30,14,"PG","Himachal Pradesh",1.64008185101824
"4922","HIMACHAL PRADESH",2018,7316708,3458,3458,"Private","Urology",0,30,14,"PG","Himachal Pradesh",0
"4923","HIMACHAL PRADESH",2018,7316708,3485,3485,"Public","Urology",0,30,14,"PG","Himachal Pradesh",0
"4924","HIMACHAL PRADESH",2018,7316708,3539,3539,"Both","Urology",0,30,14,"PG","Himachal Pradesh",0
"4925","HIMACHAL PRADESH",2018,7316708,3613,3613,"Private","Nephrology",0,30,14,"PG","Himachal Pradesh",0
"4926","HIMACHAL PRADESH",2018,7316708,3640,3640,"Public","Nephrology",0,30,14,"PG","Himachal Pradesh",0
"4927","HIMACHAL PRADESH",2018,7316708,3694,3694,"Both","Nephrology",0,30,14,"PG","Himachal Pradesh",0
"4928","HIMACHAL PRADESH",2018,7316708,3768,3768,"Private","Gastroenterology",0,30,14,"PG","Himachal Pradesh",0
"4929","HIMACHAL PRADESH",2018,7316708,3795,3795,"Public","Gastroenterology",0,30,14,"PG","Himachal Pradesh",0
"4930","HIMACHAL PRADESH",2018,7316708,3849,3849,"Both","Gastroenterology",0,30,14,"PG","Himachal Pradesh",0
"4931","HIMACHAL PRADESH",2018,7316708,3923,3923,"Private","Rehabilitation",0,30,14,"PG","Himachal Pradesh",0
"4932","HIMACHAL PRADESH",2018,7316708,3950,3950,"Public","Rehabilitation",0,30,14,"PG","Himachal Pradesh",0
"4933","HIMACHAL PRADESH",2018,7316708,4004,4004,"Both","Rehabilitation",0,30,14,"PG","Himachal Pradesh",0
"4934","HIMACHAL PRADESH",2018,7316708,4078,4078,"Private","Pathology",0,30,14,"PG","Himachal Pradesh",0
"4935","HIMACHAL PRADESH",2018,7316708,4105,4105,"Public","Pathology",9,30,14,"PG","Himachal Pradesh",1.23006138826368
"4936","HIMACHAL PRADESH",2018,7316708,4159,4159,"Both","Pathology",9,30,14,"PG","Himachal Pradesh",1.23006138826368
"4937","HIMACHAL PRADESH",2018,7316708,4233,4233,"Private","PlasticSurgery",0,30,14,"PG","Himachal Pradesh",0
"4938","HIMACHAL PRADESH",2018,7316708,4260,4260,"Public","PlasticSurgery",0,30,14,"PG","Himachal Pradesh",0
"4939","HIMACHAL PRADESH",2018,7316708,4314,4314,"Both","PlasticSurgery",0,30,14,"PG","Himachal Pradesh",0
"4940","HIMACHAL PRADESH",2018,7316708,4388,4388,"Private","ENT",0,30,14,"PG","Himachal Pradesh",0
"4941","HIMACHAL PRADESH",2018,7316708,4415,4415,"Public","ENT",8,30,14,"PG","Himachal Pradesh",1.09338790067883
"4942","HIMACHAL PRADESH",2018,7316708,4469,4469,"Both","ENT",8,30,14,"PG","Himachal Pradesh",1.09338790067883
"4943","HIMACHAL PRADESH",2018,7316708,4543,4543,"Private","Geriatrics",0,30,14,"PG","Himachal Pradesh",0
"4944","HIMACHAL PRADESH",2018,7316708,4570,4570,"Public","Geriatrics",0,30,14,"PG","Himachal Pradesh",0
"4945","HIMACHAL PRADESH",2018,7316708,4624,4624,"Both","Geriatrics",0,30,14,"PG","Himachal Pradesh",0
"4946","HIMACHAL PRADESH",2018,7316708,4698,4698,"Private","Immunology",0,30,14,"PG","Himachal Pradesh",0
"4947","HIMACHAL PRADESH",2018,7316708,4725,4725,"Public","Immunology",0,30,14,"PG","Himachal Pradesh",0
"4948","HIMACHAL PRADESH",2018,7316708,4779,4779,"Both","Immunology",0,30,14,"PG","Himachal Pradesh",0
"4949","HIMACHAL PRADESH",2018,7316708,4853,4853,"Private","Admin",0,30,14,"PG","Himachal Pradesh",0
"4950","HIMACHAL PRADESH",2018,7316708,4880,4880,"Public","Admin",0,30,14,"PG","Himachal Pradesh",0
"4951","HIMACHAL PRADESH",2018,7316708,4934,4934,"Both","Admin",0,30,14,"PG","Himachal Pradesh",0
"4952","HIMACHAL PRADESH",2018,7316708,5008,5008,"Private","PublicHealth",0,30,14,"PG","Himachal Pradesh",0
"4953","HIMACHAL PRADESH",2018,7316708,5035,5035,"Public","PublicHealth",0,30,14,"PG","Himachal Pradesh",0
"4954","HIMACHAL PRADESH",2018,7316708,5089,5089,"Both","PublicHealth",0,30,14,"PG","Himachal Pradesh",0
"4955","HIMACHAL PRADESH",2018,7316708,5163,5163,"Private","Sports",0,30,14,"PG","Himachal Pradesh",0
"4956","HIMACHAL PRADESH",2018,7316708,5190,5190,"Public","Sports",0,30,14,"PG","Himachal Pradesh",0
"4957","HIMACHAL PRADESH",2018,7316708,5244,5244,"Both","Sports",0,30,14,"PG","Himachal Pradesh",0
"4958","HIMACHAL PRADESH",2018,7316708,5318,5318,"Private","Education",0,30,14,"PG","Himachal Pradesh",0
"4959","HIMACHAL PRADESH",2018,7316708,5345,5345,"Public","Education",0,30,14,"PG","Himachal Pradesh",0
"4960","HIMACHAL PRADESH",2018,7316708,5399,5399,"Both","Education",0,30,14,"PG","Himachal Pradesh",0
"4961","HIMACHAL PRADESH",2018,7316708,5473,5473,"Private","Genetics",0,30,14,"PG","Himachal Pradesh",0
"4962","HIMACHAL PRADESH",2018,7316708,5500,5500,"Public","Genetics",0,30,14,"PG","Himachal Pradesh",0
"4963","HIMACHAL PRADESH",2018,7316708,5554,5554,"Both","Genetics",0,30,14,"PG","Himachal Pradesh",0
"4964","HIMACHAL PRADESH",2018,7316708,5628,5628,"Private","Hepatology",0,30,14,"PG","Himachal Pradesh",0
"4965","HIMACHAL PRADESH",2018,7316708,5655,5655,"Public","Hepatology",0,30,14,"PG","Himachal Pradesh",0
"4966","HIMACHAL PRADESH",2018,7316708,5709,5709,"Both","Hepatology",0,30,14,"PG","Himachal Pradesh",0
"4967","TRIPURA",2018,4057847,61,61,"Private","All",5,291,33,"PG","Tripura",1.23218051345948
"4968","TRIPURA",2018,4057847,90,90,"Public","All",25,291,33,"PG","Tripura",6.16090256729739
"4969","TRIPURA",2018,4057847,146,146,"Both","All",30,291,33,"PG","Tripura",7.39308308075687
"4970","TRIPURA",2018,4057847,216,216,"Private","Anaesthesia",0,291,33,"PG","Tripura",0
"4971","TRIPURA",2018,4057847,245,245,"Public","Anaesthesia",2,291,33,"PG","Tripura",0.492872205383791
"4972","TRIPURA",2018,4057847,301,301,"Both","Anaesthesia",2,291,33,"PG","Tripura",0.492872205383791
"4973","TRIPURA",2018,4057847,371,371,"Private","Cardiology",0,291,33,"PG","Tripura",0
"4974","TRIPURA",2018,4057847,400,400,"Public","Cardiology",0,291,33,"PG","Tripura",0
"4975","TRIPURA",2018,4057847,456,456,"Both","Cardiology",0,291,33,"PG","Tripura",0
"4976","TRIPURA",2018,4057847,526,526,"Private","Neurology",0,291,33,"PG","Tripura",0
"4977","TRIPURA",2018,4057847,555,555,"Public","Neurology",0,291,33,"PG","Tripura",0
"4978","TRIPURA",2018,4057847,611,611,"Both","Neurology",0,291,33,"PG","Tripura",0
"4979","TRIPURA",2018,4057847,681,681,"Private","Oncology",0,291,33,"PG","Tripura",0
"4980","TRIPURA",2018,4057847,710,710,"Public","Oncology",0,291,33,"PG","Tripura",0
"4981","TRIPURA",2018,4057847,766,766,"Both","Oncology",0,291,33,"PG","Tripura",0
"4982","TRIPURA",2018,4057847,836,836,"Private","Psychiatry",0,291,33,"PG","Tripura",0
"4983","TRIPURA",2018,4057847,865,865,"Public","Psychiatry",1,291,33,"PG","Tripura",0.246436102691896
"4984","TRIPURA",2018,4057847,921,921,"Both","Psychiatry",1,291,33,"PG","Tripura",0.246436102691896
"4985","TRIPURA",2018,4057847,991,991,"Private","Forensic",0,291,33,"PG","Tripura",0
"4986","TRIPURA",2018,4057847,1020,1020,"Public","Forensic",1,291,33,"PG","Tripura",0.246436102691896
"4987","TRIPURA",2018,4057847,1076,1076,"Both","Forensic",1,291,33,"PG","Tripura",0.246436102691896
"4988","TRIPURA",2018,4057847,1146,1146,"Private","Haematology",0,291,33,"PG","Tripura",0
"4989","TRIPURA",2018,4057847,1175,1175,"Public","Haematology",0,291,33,"PG","Tripura",0
"4990","TRIPURA",2018,4057847,1231,1231,"Both","Haematology",0,291,33,"PG","Tripura",0
"4991","TRIPURA",2018,4057847,1301,1301,"Private","Gynaecology",0,291,33,"PG","Tripura",0
"4992","TRIPURA",2018,4057847,1330,1330,"Public","Gynaecology",2,291,33,"PG","Tripura",0.492872205383791
"4993","TRIPURA",2018,4057847,1386,1386,"Both","Gynaecology",2,291,33,"PG","Tripura",0.492872205383791
"4994","TRIPURA",2018,4057847,1456,1456,"Private","Endocrinology",0,291,33,"PG","Tripura",0
"4995","TRIPURA",2018,4057847,1485,1485,"Public","Endocrinology",0,291,33,"PG","Tripura",0
"4996","TRIPURA",2018,4057847,1541,1541,"Both","Endocrinology",0,291,33,"PG","Tripura",0
"4997","TRIPURA",2018,4057847,1611,1611,"Private","Ophthalmology",0,291,33,"PG","Tripura",0
"4998","TRIPURA",2018,4057847,1640,1640,"Public","Ophthalmology",2,291,33,"PG","Tripura",0.492872205383791
"4999","TRIPURA",2018,4057847,1696,1696,"Both","Ophthalmology",2,291,33,"PG","Tripura",0.492872205383791
"5000","TRIPURA",2018,4057847,1766,1766,"Private","Pulmonology",0,291,33,"PG","Tripura",0
"5001","TRIPURA",2018,4057847,1795,1795,"Public","Pulmonology",0,291,33,"PG","Tripura",0
"5002","TRIPURA",2018,4057847,1851,1851,"Both","Pulmonology",0,291,33,"PG","Tripura",0
"5003","TRIPURA",2018,4057847,1921,1921,"Private","Physiology",0,291,33,"PG","Tripura",0
"5004","TRIPURA",2018,4057847,1950,1950,"Public","Physiology",0,291,33,"PG","Tripura",0
"5005","TRIPURA",2018,4057847,2006,2006,"Both","Physiology",0,291,33,"PG","Tripura",0
"5006","TRIPURA",2018,4057847,2076,2076,"Private","Thoracic",0,291,33,"PG","Tripura",0
"5007","TRIPURA",2018,4057847,2105,2105,"Public","Thoracic",0,291,33,"PG","Tripura",0
"5008","TRIPURA",2018,4057847,2161,2161,"Both","Thoracic",0,291,33,"PG","Tripura",0
"5009","TRIPURA",2018,4057847,2231,2231,"Private","Pharmacology",1,291,33,"PG","Tripura",0.246436102691896
"5010","TRIPURA",2018,4057847,2260,2260,"Public","Pharmacology",0,291,33,"PG","Tripura",0
"5011","TRIPURA",2018,4057847,2316,2316,"Both","Pharmacology",1,291,33,"PG","Tripura",0.246436102691896
"5012","TRIPURA",2018,4057847,2386,2386,"Private","Dermatology",0,291,33,"PG","Tripura",0
"5013","TRIPURA",2018,4057847,2415,2415,"Public","Dermatology",0,291,33,"PG","Tripura",0
"5014","TRIPURA",2018,4057847,2471,2471,"Both","Dermatology",0,291,33,"PG","Tripura",0
"5015","TRIPURA",2018,4057847,2541,2541,"Private","Radiology",0,291,33,"PG","Tripura",0
"5016","TRIPURA",2018,4057847,2570,2570,"Public","Radiology",2,291,33,"PG","Tripura",0.492872205383791
"5017","TRIPURA",2018,4057847,2626,2626,"Both","Radiology",2,291,33,"PG","Tripura",0.492872205383791
"5018","TRIPURA",2018,4057847,2696,2696,"Private","Microbiology",0,291,33,"PG","Tripura",0
"5019","TRIPURA",2018,4057847,2725,2725,"Public","Microbiology",1,291,33,"PG","Tripura",0.246436102691896
"5020","TRIPURA",2018,4057847,2781,2781,"Both","Microbiology",1,291,33,"PG","Tripura",0.246436102691896
"5021","TRIPURA",2018,4057847,2851,2851,"Private","Orthopaedics",0,291,33,"PG","Tripura",0
"5022","TRIPURA",2018,4057847,2880,2880,"Public","Orthopaedics",2,291,33,"PG","Tripura",0.492872205383791
"5023","TRIPURA",2018,4057847,2936,2936,"Both","Orthopaedics",2,291,33,"PG","Tripura",0.492872205383791
"5024","TRIPURA",2018,4057847,3006,3006,"Private","Anatomy",0,291,33,"PG","Tripura",0
"5025","TRIPURA",2018,4057847,3035,3035,"Public","Anatomy",0,291,33,"PG","Tripura",0
"5026","TRIPURA",2018,4057847,3091,3091,"Both","Anatomy",0,291,33,"PG","Tripura",0
"5027","TRIPURA",2018,4057847,3161,3161,"Private","General",2,291,33,"PG","Tripura",0.492872205383791
"5028","TRIPURA",2018,4057847,3190,3190,"Public","General",6,291,33,"PG","Tripura",1.47861661615137
"5029","TRIPURA",2018,4057847,3246,3246,"Both","General",8,291,33,"PG","Tripura",1.97148882153516
"5030","TRIPURA",2018,4057847,3316,3316,"Private","Paediatrics",0,291,33,"PG","Tripura",0
"5031","TRIPURA",2018,4057847,3345,3345,"Public","Paediatrics",1,291,33,"PG","Tripura",0.246436102691896
"5032","TRIPURA",2018,4057847,3401,3401,"Both","Paediatrics",1,291,33,"PG","Tripura",0.246436102691896
"5033","TRIPURA",2018,4057847,3471,3471,"Private","Urology",0,291,33,"PG","Tripura",0
"5034","TRIPURA",2018,4057847,3500,3500,"Public","Urology",0,291,33,"PG","Tripura",0
"5035","TRIPURA",2018,4057847,3556,3556,"Both","Urology",0,291,33,"PG","Tripura",0
"5036","TRIPURA",2018,4057847,3626,3626,"Private","Nephrology",0,291,33,"PG","Tripura",0
"5037","TRIPURA",2018,4057847,3655,3655,"Public","Nephrology",0,291,33,"PG","Tripura",0
"5038","TRIPURA",2018,4057847,3711,3711,"Both","Nephrology",0,291,33,"PG","Tripura",0
"5039","TRIPURA",2018,4057847,3781,3781,"Private","Gastroenterology",0,291,33,"PG","Tripura",0
"5040","TRIPURA",2018,4057847,3810,3810,"Public","Gastroenterology",0,291,33,"PG","Tripura",0
"5041","TRIPURA",2018,4057847,3866,3866,"Both","Gastroenterology",0,291,33,"PG","Tripura",0
"5042","TRIPURA",2018,4057847,3936,3936,"Private","Rehabilitation",0,291,33,"PG","Tripura",0
"5043","TRIPURA",2018,4057847,3965,3965,"Public","Rehabilitation",0,291,33,"PG","Tripura",0
"5044","TRIPURA",2018,4057847,4021,4021,"Both","Rehabilitation",0,291,33,"PG","Tripura",0
"5045","TRIPURA",2018,4057847,4091,4091,"Private","Pathology",1,291,33,"PG","Tripura",0.246436102691896
"5046","TRIPURA",2018,4057847,4120,4120,"Public","Pathology",0,291,33,"PG","Tripura",0
"5047","TRIPURA",2018,4057847,4176,4176,"Both","Pathology",1,291,33,"PG","Tripura",0.246436102691896
"5048","TRIPURA",2018,4057847,4246,4246,"Private","PlasticSurgery",0,291,33,"PG","Tripura",0
"5049","TRIPURA",2018,4057847,4275,4275,"Public","PlasticSurgery",0,291,33,"PG","Tripura",0
"5050","TRIPURA",2018,4057847,4331,4331,"Both","PlasticSurgery",0,291,33,"PG","Tripura",0
"5051","TRIPURA",2018,4057847,4401,4401,"Private","ENT",1,291,33,"PG","Tripura",0.246436102691896
"5052","TRIPURA",2018,4057847,4430,4430,"Public","ENT",2,291,33,"PG","Tripura",0.492872205383791
"5053","TRIPURA",2018,4057847,4486,4486,"Both","ENT",3,291,33,"PG","Tripura",0.739308308075686
"5054","TRIPURA",2018,4057847,4556,4556,"Private","Geriatrics",0,291,33,"PG","Tripura",0
"5055","TRIPURA",2018,4057847,4585,4585,"Public","Geriatrics",0,291,33,"PG","Tripura",0
"5056","TRIPURA",2018,4057847,4641,4641,"Both","Geriatrics",0,291,33,"PG","Tripura",0
"5057","TRIPURA",2018,4057847,4711,4711,"Private","Immunology",0,291,33,"PG","Tripura",0
"5058","TRIPURA",2018,4057847,4740,4740,"Public","Immunology",0,291,33,"PG","Tripura",0
"5059","TRIPURA",2018,4057847,4796,4796,"Both","Immunology",0,291,33,"PG","Tripura",0
"5060","TRIPURA",2018,4057847,4866,4866,"Private","Admin",0,291,33,"PG","Tripura",0
"5061","TRIPURA",2018,4057847,4895,4895,"Public","Admin",0,291,33,"PG","Tripura",0
"5062","TRIPURA",2018,4057847,4951,4951,"Both","Admin",0,291,33,"PG","Tripura",0
"5063","TRIPURA",2018,4057847,5021,5021,"Private","PublicHealth",0,291,33,"PG","Tripura",0
"5064","TRIPURA",2018,4057847,5050,5050,"Public","PublicHealth",0,291,33,"PG","Tripura",0
"5065","TRIPURA",2018,4057847,5106,5106,"Both","PublicHealth",0,291,33,"PG","Tripura",0
"5066","TRIPURA",2018,4057847,5176,5176,"Private","Sports",0,291,33,"PG","Tripura",0
"5067","TRIPURA",2018,4057847,5205,5205,"Public","Sports",0,291,33,"PG","Tripura",0
"5068","TRIPURA",2018,4057847,5261,5261,"Both","Sports",0,291,33,"PG","Tripura",0
"5069","TRIPURA",2018,4057847,5331,5331,"Private","Education",0,291,33,"PG","Tripura",0
"5070","TRIPURA",2018,4057847,5360,5360,"Public","Education",0,291,33,"PG","Tripura",0
"5071","TRIPURA",2018,4057847,5416,5416,"Both","Education",0,291,33,"PG","Tripura",0
"5072","TRIPURA",2018,4057847,5486,5486,"Private","Genetics",0,291,33,"PG","Tripura",0
"5073","TRIPURA",2018,4057847,5515,5515,"Public","Genetics",0,291,33,"PG","Tripura",0
"5074","TRIPURA",2018,4057847,5571,5571,"Both","Genetics",0,291,33,"PG","Tripura",0
"5075","TRIPURA",2018,4057847,5641,5641,"Private","Hepatology",0,291,33,"PG","Tripura",0
"5076","TRIPURA",2018,4057847,5670,5670,"Public","Hepatology",0,291,33,"PG","Tripura",0
"5077","TRIPURA",2018,4057847,5726,5726,"Both","Hepatology",0,291,33,"PG","Tripura",0
"5078","MEGHALAYA",2018,3276323,83,83,"Public","All",22,294,23,"PG","Meghalaya",6.7148446596993
"5079","MEGHALAYA",2018,3276323,137,137,"Both","All",22,294,23,"PG","Meghalaya",6.7148446596993
"5080","MEGHALAYA",2018,3276323,238,238,"Public","Anaesthesia",4,294,23,"PG","Meghalaya",1.22088084721806
"5081","MEGHALAYA",2018,3276323,292,292,"Both","Anaesthesia",4,294,23,"PG","Meghalaya",1.22088084721806
"5082","MEGHALAYA",2018,3276323,393,393,"Public","Cardiology",2,294,23,"PG","Meghalaya",0.610440423609028
"5083","MEGHALAYA",2018,3276323,447,447,"Both","Cardiology",2,294,23,"PG","Meghalaya",0.610440423609028
"5084","MEGHALAYA",2018,3276323,548,548,"Public","Neurology",0,294,23,"PG","Meghalaya",0
"5085","MEGHALAYA",2018,3276323,602,602,"Both","Neurology",0,294,23,"PG","Meghalaya",0
"5086","MEGHALAYA",2018,3276323,703,703,"Public","Oncology",0,294,23,"PG","Meghalaya",0
"5087","MEGHALAYA",2018,3276323,757,757,"Both","Oncology",0,294,23,"PG","Meghalaya",0
"5088","MEGHALAYA",2018,3276323,858,858,"Public","Psychiatry",0,294,23,"PG","Meghalaya",0
"5089","MEGHALAYA",2018,3276323,912,912,"Both","Psychiatry",0,294,23,"PG","Meghalaya",0
"5090","MEGHALAYA",2018,3276323,1013,1013,"Public","Forensic",0,294,23,"PG","Meghalaya",0
"5091","MEGHALAYA",2018,3276323,1067,1067,"Both","Forensic",0,294,23,"PG","Meghalaya",0
"5092","MEGHALAYA",2018,3276323,1168,1168,"Public","Haematology",0,294,23,"PG","Meghalaya",0
"5093","MEGHALAYA",2018,3276323,1222,1222,"Both","Haematology",0,294,23,"PG","Meghalaya",0
"5094","MEGHALAYA",2018,3276323,1323,1323,"Public","Gynaecology",2,294,23,"PG","Meghalaya",0.610440423609028
"5095","MEGHALAYA",2018,3276323,1377,1377,"Both","Gynaecology",2,294,23,"PG","Meghalaya",0.610440423609028
"5096","MEGHALAYA",2018,3276323,1478,1478,"Public","Endocrinology",0,294,23,"PG","Meghalaya",0
"5097","MEGHALAYA",2018,3276323,1532,1532,"Both","Endocrinology",0,294,23,"PG","Meghalaya",0
"5098","MEGHALAYA",2018,3276323,1633,1633,"Public","Ophthalmology",0,294,23,"PG","Meghalaya",0
"5099","MEGHALAYA",2018,3276323,1687,1687,"Both","Ophthalmology",0,294,23,"PG","Meghalaya",0
"5100","MEGHALAYA",2018,3276323,1788,1788,"Public","Pulmonology",0,294,23,"PG","Meghalaya",0
"5101","MEGHALAYA",2018,3276323,1842,1842,"Both","Pulmonology",0,294,23,"PG","Meghalaya",0
"5102","MEGHALAYA",2018,3276323,1943,1943,"Public","Physiology",0,294,23,"PG","Meghalaya",0
"5103","MEGHALAYA",2018,3276323,1997,1997,"Both","Physiology",0,294,23,"PG","Meghalaya",0
"5104","MEGHALAYA",2018,3276323,2098,2098,"Public","Thoracic",0,294,23,"PG","Meghalaya",0
"5105","MEGHALAYA",2018,3276323,2152,2152,"Both","Thoracic",0,294,23,"PG","Meghalaya",0
"5106","MEGHALAYA",2018,3276323,2253,2253,"Public","Pharmacology",0,294,23,"PG","Meghalaya",0
"5107","MEGHALAYA",2018,3276323,2307,2307,"Both","Pharmacology",0,294,23,"PG","Meghalaya",0
"5108","MEGHALAYA",2018,3276323,2408,2408,"Public","Dermatology",0,294,23,"PG","Meghalaya",0
"5109","MEGHALAYA",2018,3276323,2462,2462,"Both","Dermatology",0,294,23,"PG","Meghalaya",0
"5110","MEGHALAYA",2018,3276323,2563,2563,"Public","Radiology",2,294,23,"PG","Meghalaya",0.610440423609028
"5111","MEGHALAYA",2018,3276323,2617,2617,"Both","Radiology",2,294,23,"PG","Meghalaya",0.610440423609028
"5112","MEGHALAYA",2018,3276323,2718,2718,"Public","Microbiology",3,294,23,"PG","Meghalaya",0.915660635413541
"5113","MEGHALAYA",2018,3276323,2772,2772,"Both","Microbiology",3,294,23,"PG","Meghalaya",0.915660635413541
"5114","MEGHALAYA",2018,3276323,2873,2873,"Public","Orthopaedics",0,294,23,"PG","Meghalaya",0
